id,app_id,title,price
3810,2154,Lite,$40/month
3811,2154,Standard,$130/month
3812,2154,Pro,$250/month
3813,2155,,$9.99/month
3814,2156,Basic Shopify,$19.99/month
3815,2156,Standard Shopify,$29.99/month
3816,2156,Advanced Shopify,$49.99/month
3817,2156,Shopify Plus,$189.99/month
3818,2157,Free Plan,Free
3819,2157,Basic Plan,$6.49/month
3820,2157,Professional Plan,$9.49/month
3821,2157,Advanced Plan,$14.49/month
3822,2158,,$4.99/month
3823,2159,,$3.99/month
3824,2160,Basic,$9.99/month
3825,2160,Premium,$19.99/month
3826,2161,Shopify only plan,$45/month
3827,2162,,$37/month
3828,2163,,Free
3829,2164,,Free
3830,2165,,Free
3831,2166,Essentials,$29.99/month
3832,2166,Advanced,$199/month
3833,2166,Professional,$399/month
3834,2167,Standard Data Feed,$23.70/month
3835,2168,Basic Plan,$3.99/month
3836,2169,Small,$2.99/month
3837,2169,Medium,$6.99/month
3838,2169,Large,$12.99/month
3839,2170,Infinite Tracking,$15/month
3840,2171,Classic,$3.99/month
3841,2171,Power Seller,$6.99/month
3842,2172,,Free to install
3843,2173,,$9.99/month
3844,2174,Flat Price Plan,$4.99/month
3845,2175,,Free
3846,2176,Unlimited,$49/month
3847,2177,Basic,$119/month
3848,2177,Advanced,$239/month
3849,2177,Monetize,$359/month
3850,2178,Sales Bot,$29/month
3851,2178,Smart Business Bot,$69/month
3852,2179,Basic Plan,$29/month
3853,2180,Premium Plan,$8.99/month
3854,2180,Starter Plan,Free
3855,2181,Basic,Free
3856,2181,,$2.99/month
3857,2182,,Free to install
3858,2183,Free Plan,Free
3859,2183,Premium Plan,$9/month
3860,2184,,Free to install
3861,2184,,$29/month
3862,2185,Basic,$9.99/month
3863,2185,Professional,$14.99/month
3864,2185,Enterprise,$19.99/month
3865,2186,,Free
3866,2187,,$9.99/month
3867,2188,Free,Free
3868,2188,Starter,$9.99/month
3869,2188,Basic,$19.99/month
3870,2188,Pro,$29.99/month
3871,2189,,Free to install
3872,2190,,$8/month
3873,2191,Basic,$9/month
3874,2191,Business,$39/month
3875,2191,Pro,$99/month
3876,2191,Extreme,$199/month
3879,2193,,$12/month
3880,2194,,Free
3881,2195,,$4/month
3882,2196,SMALL,$299/month
3883,2196,MEDIUM,$599/month
3884,2196,LARGE,$999/month
3885,2196,ENTERPRISE,"$1,600/month"
3886,2197,Basic plan,$3.89/month
3887,2198,Basic,Free to install
3888,2198,Professional,$29.99/month
3889,2198,Pro Annual,$16.67/month
3890,2199,STARTUP,$49/month
3891,2199,GROWTH,$99/month
3892,2199,SCALE,$299/month
3893,2199,CUSTOM,$749/month
3894,2200,Free,Free
3895,2200,Premium,$2.99/month
3896,2201,Free,Free
3897,2201,Starter,$5/month
3898,2201,Basic,$10/month
3899,2201,Premium,$15/month
3900,2202,,Free
3901,2203,,Free
3902,2204,,$6.99/month
3903,2205,Starter Plan,$18/month
3904,2205,Pro Plan,$24/month
3905,2206,Basic,$3/month
3906,2206,Pro,$6/month
3907,2206,Elite,$9/month
3908,2207,CHEAP,$29/month
3909,2207,PROFESSIONAL,$99/month
3910,2207,ULTRA,$199/month
3911,2207,FREE,Free
3912,2208,Professional Plan,$99.99/month
3913,2208,Enterprise Plan,$249.99/month
3914,2209,,$9.99/month
3915,2210,Basic plan,$1.99/month
3916,2211,,$2.99/month
3917,2212,,Free
3918,2213,,Free
3919,2214,,$15/month
3920,2215,,$1.99/month
3921,2216,,$29/month
3922,2217,,$5.99/month
3923,2218,Basic plan,$19/month
3924,2218,Professional plan,$29/month
3925,2218,Advanced plan,$49/month
3926,2218,Shopify Plus,$99/month
3927,2219,Drobile Basic,$50/month
3928,2219,Drobile Pro,$80/month
3929,2219,Managed Plus,$150/month
3930,2220,,Free
3931,2221,Unlimited Users,$14.99/month
3932,2222,Basic Plan,Free
3933,2222,Advanced Plan,$9.99/month
3934,2222,Pro Plan,$19.99/month
3935,2223,,Free
3936,2224,Pro Package,$29/month
3937,2225,,Free
3938,2226,,$9/month
3939,2227,Infinite uses plan,$3/month
3940,2228,,$2.99/month
3941,2229,,Free
3942,2230,Ecommerce,$49/month
3943,2231,All in one,$1.99/month
3946,2232,Native IOS+Android,$35/month
3947,2233,,$5/month
3948,2234,Free,Free
3949,2234,Small Business,$50/month
3950,2234,Pro,$125/month
3951,2235,Basic,$9.90/month
3952,2235,Professional,$15.90/month
3953,2235,Advanced,$24.90/month
3954,2235,Plus,$35.90/month
3955,2236,,$6.99/month
3956,2237,,Free
3957,2238,Basic Plan,$19.99/month
3958,2239,,$4.99/month
3959,2240,Basic Plan,$3.99/month
3960,2241,Starting from,$29/month
3961,2242,,Free
3962,2243,,Free
3963,2244,,$15/month
3964,2245,,Free
3965,2246,,Free
3966,2247,,$2.99/month
3967,2248,Basic,$5/month
3968,2249,Trial,Free
3969,2249,Growth,$29/month
3970,2249,Plus,$99/month
3971,2250,,$4.99/month
3972,2251,SchemaPlus Pro,$9.99/month
3973,2252,InstaBuy plan,$7.99/month
3974,2253,,Free
3975,2254,,Free to install
3976,2255,,$4.99/month
3977,2256,,$7.99/month
3978,2257,,Free
3979,2258,,Free to install
3980,2258,,$29/month
3981,2258,,$49/month
3982,2258,,$99/month
3983,2259,,Free
3984,2260,,$5/month
3985,2261,Starter,$19.99/month
3986,2261,Pro,$49.99/month
3987,2261,Premium,$99.99/month
3988,2261,Plus,$249.99/month
3989,2262,,$1.99/month
3990,2263,,Free
3991,2264,Free,Free
3992,2264,Pro,$19.95/month
3993,2265,Basic,Free
3994,2265,Pro,$3.99/month
3995,2266,,Free
3996,2267,Free Forever Plan,Free
3997,2267,Starter Plan,$19/month
3998,2267,Growth Plan,$49/month
3999,2267,Monster Plan,$99/month
4000,2268,Basic,$2.99/month
4001,2268,Advanced,$7.99/month
4002,2268,Professional,$13.99/month
4003,2268,Business,$27.99/month
4004,2269,,$5.99/month
4005,2270,,Free to install
4006,2271,Standard Plan,$5.99/month
4007,2272,,Free
4008,2273,,Free
4009,2274,,$0.99/month
4010,2275,Free,Free
4011,2275,Premium,$29/month
4012,2276,,Free to install
4013,2277,FREE,Free
4014,2277,GROW,$29/month
4015,2277,PREMIUM,$49/month
4016,2277,ENTERPRISE,$99/month
4017,2278,,$5.99/month
4018,2279,,Free
4019,2280,Starter Plan,$29/month
4020,2280,Basic Plan,$49/month
4021,2280,Gold Plan,$79/month
4022,2280,Platinum Plan,$99/month
4023,2281,,$2.99/month
4024,2282,Free Forever!,Free
4025,2282,Paid,$9/month
4026,2283,,$5.99/month
4027,2284,,Free
4028,2285,Basic,$20/month
4029,2285,Standard,$25/month
4030,2285,Advanced,$40/month
4031,2286,,Free to install
4032,2287,Basic Plan,$9.90/month
4033,2288,Free-4-Ever Plan,Free
4034,2288,Standard Plan,$3/month
4035,2289,Basic,$2.99/month
4036,2290,Measured Pro,$9.99/month
4037,2291,Basic Plan,$4.90/month
4038,2291,Pro Plan,$8.90/month
4039,2291,Plus Plan,$18.90/month
4040,2292,,Free
4041,2292,,$10/month
4042,2293,Basic Plan,$5/month
4043,2293,Premium Plan,$8/month
4044,2294,Basic plan,$1.99/month
4045,2295,Up To 50 Orders/M,$2.99/month
4046,2295,Up To 200 Orders/M,$4.99/month
4047,2295,Up To 500 Orders/M,$8.99/month
4048,2295,Unlimited Orders,$13.99/month
4049,2296,Light,Free
4050,2296,Starter,$50/month
4051,2296,Standard,$100/month
4052,2296,Pro,$200/month
4053,2297,,$4.99/month
4054,2298,,Free to install
4055,2299,,$9.90/month
4056,2300,,$2.99/month
4057,2301,Monthly Plan,$29.95/month
4058,2302,,$2.99/month
4059,2303,Basic,$20/month
4060,2303,Standard,$25/month
4061,2303,Advanced,$40/month
4062,2304,,$0.99/month
4063,2305,Bronze,$49/month
4064,2305,Silver,$129/month
4065,2305,Gold,$249/month
4066,2305,Platinum,$499/month
4067,2306,LoyaltyplexPro,$9.99/month
4068,2307,,$7.99/month
4069,2308,Basic Plan,$4.99/month
4070,2308,Professional,$9.99/month
4071,2308,Advanced,$12.99/month
4072,2308,Plus,$39.99/month
4073,2309,,Free to install
4074,2310,Basic,$2.99/month
4075,2311,,Free
4076,2312,Early Bird,$34.99/month
4077,2313,Basic,Free
4078,2313,Premium,$9.99/month
4079,2314,,$7.50/month
4080,2315,,$20/month
4081,2316,,Free
4082,2317,,$74.95/month
4083,2318,,Free to install
4084,2319,,$9.99/month
4085,2320,,$49/month
4086,2321,,Free
4087,2322,All in one Plan,$1.40/month
4088,2323,Basic Plan,$29/month
4089,2323,Standard Plan,$49/month
4090,2323,Plus,$99/month
4091,2323,Pro Plan,$249/month
4092,2324,,$1/month
4093,2325,,Free
4094,2326,Starter,Free
4095,2326,Onelimited,$11.99/month
4096,2326,Standard Plan,$59/month
4097,2326,Premium Plan,$219/month
4098,2327,Your benefits,$5/month
4099,2328,Full Access,$1.99/month
4100,2329,,Free
4101,2330,,Free to install
4102,2331,,$0.99/month
4103,2332,Startup,$39.99/month
4104,2332,Professional,$59.99/month
4105,2332,Enterprise,$139.99/month
4106,2333,,Free
4107,2334,,$6.25/month
4108,2335,Lite Plan,Free
4109,2335,Basic Plan,$17/month
4110,2335,Advanced Plan,$34/month
4111,2335,Pro Plan,$52/month
4112,2336,,Free
4113,2337,Free,Free
4114,2337,Small,$19/month
4115,2337,Medium,$49/month
4116,2338,,$9.80/month
4117,2339,Basic,$5/month
4118,2340,,$11.99/month
4119,2341,,Free
4120,2342,,Free
4121,2343,,Free
4122,2344,,Free
4123,2345,,$15/month
4124,2346,,$2.50/month
4125,2347,The Goods,$16/month
4126,2347,The Great,$28/month
4127,2348,Free Forever,Free
4128,2348,Basic,$9.99/month
4129,2348,Pro,$14.99/month
4130,2348,Unlimited,$19.99/month
4131,2349,Free,Free
4132,2349,Starter,$9.99/month
4133,2349,Pro,$29.99/month
4134,2349,Premium,$59.99/month
4135,2350,Starter Free,Free
4136,2350,Growth,$4/month
4137,2350,Advanced,$19/month
4138,2350,Platinum,$99/month
4139,2351,FREE,Free
4140,2351,BASIC,$9.99/month
4141,2351,PROFESSIONAL,$15.99/month
4142,2351,ADVANCED,$25.99/month
4143,2352,,$9.99/month
4144,2353,Forever Free,Free
4145,2353,Basic,$5/month
4146,2353,Shopify,$15/month
4147,2353,Advanced,$25/month
4148,2354,,$7.95/month
4149,2355,Basic Shopify,$9.99/month
4150,2355,Standard Shopify,$14.99/month
4151,2355,Advanced Shopify,$19.99/month
4152,2355,Shopify Plus,$49.99/month
4153,2356,,$19/month
4154,2357,,Free
4155,2358,Super Early Birds,$19.99/month
4156,2358,Standard Pricing,$24.99/month
4157,2359,,Free
4158,2360,,Free
4159,2361,Free Plan,Free
4160,2361,Growth Plan,$9/month
4161,2361,Scale Plan,$24/month
4162,2362,,Free to install
4163,2363,?‚¹?ƒ¢?ƒ¼?ƒ«,$29/month
4164,2363,?ƒŸ?ƒ‡?‚£?‚¢?ƒ ,$59/month
4165,2363,?ƒ©?ƒ¼?‚ø,$119/month
4166,2364,,Free
4167,2365,,Free
4168,2366,,$8.99/month
4169,2367,Scalify Plan,$29/month
4170,2368,Maintenance Plan,$6/month
4171,2369,,$2.99/month
4172,2370,,$10.90/month
4173,2371,Professional,$29/month
4174,2372,Premium Plan,$7.99/month
4175,2373,VideoRising Free,Free
4176,2373,VideoRising Pro,$9.99/month
4177,2374,Starter,$5.99/month
4178,2374,Essential,$9.99/month
4179,2375,,Free
4180,2376,,Free to install
4181,2377,Free Plan,Free
4182,2377,Pro Plan,$3/month
4183,2378,Free Plan,Free
4184,2378,Pro Marketer,$7/month
4185,2378,Growing Business,$40/month
4186,2379,,Free to install
4187,2380,Premium,$4.99/month
4188,2380,Ultimate,$9.99/month
4189,2381,,Free
4190,2382,,$1/month
4191,2383,,Free to install
4192,2384,,$1.99/month
4193,2385,Basic,$9.99/month
4194,2385,Plus,$19.99/month
4195,2385,Premium,$199.99/month
4196,2386,,Free to install
4197,2387,Starter,Free
4198,2387,Basic,$15/month
4199,2387,Professional,$45/month
4200,2387,Premium,$749/month
4201,2388,,Free
4202,2389,,$9.99/month
4203,2390,Basic Plan,$9.99/month
4204,2391,Simple Invoicing,$14.99/month
4205,2392,,Free to install
4206,2393,,Free to install
4207,2394,Free limited trial,Free
4208,2394,Pro,$4.99/month
4209,2395,,$4.65/month
4210,2396,,Free to install
4211,2397,Free,Free
4212,2397,Basic,$3.99/month
4213,2398,Smart Facebook Ad,$9/month
4214,2399,Free Plan,Free to install
4215,2399,Small Plan,$9.99/month
4216,2399,Medium Plan,$19.99/month
4217,2399,Large Plan,$34.99/month
4218,2400,,$14.90 one time charge
4219,2401,,$4.99/month
4220,2402,Basic plan,$4.99/month
4221,2403,Basic,$9/month
4222,2403,Standard,$29/month
4223,2403,Advance,$75/month
4224,2404,Monthly Plan,$6.99/month
4225,2405,Basic Plan,$5/month
4226,2405,Standard Plan,$10/month
4227,2405,Professional Plan,$20/month
4228,2405,Enterprise Plan,$40/month
4229,2406,,$9.99/month
4230,2407,Startup,$29/month
4231,2407,Basic,$69/month
4232,2407,Standard,$199/month
4233,2407,Unlimited,$749/month
4234,2408,Premium Plan,$4.50/month
4235,2409,Basic,Free
4236,2409,Premium,$7.99/month
4237,2410,Business,$24.95/month
4238,2410,Marketer,$49.95/month
4239,2410,Enterprise,$299.99/month
4240,2411,,$2.99/month
4241,2412,Free plan,Free
4242,2412,Starter plan,$7/month
4243,2412,Business plan,$14/month
4244,2413,Ultimate,$24.90/month
4245,2414,,$15/month
4246,2415,,$19/month
4247,2416,Starter,Free to install
4248,2416,Essential,$9/month
4249,2416,Growth,$29/month
4250,2416,Pro,$99/month
4251,2417,BASIC,$9/month
4252,2417,PRO,$49/month
4253,2418,,Free
4254,2419,,Free
4255,2420,Premium,$4.99/month
4256,2421,,Free
4257,2422,,Free
4258,2423,Starter,Free to install
4259,2423,Essential,$9/month
4260,2423,Growth,$29/month
4261,2423,Pro,$99/month
4262,2424,Premium,$4.99/month
4263,2425,,Free
4264,2426,,Free to install
4265,2427,,Free
4266,2428,Plan est??ndar,$2/month
4267,2429,Unlimited,$119/month
4268,2430,UNLIMITED PLAN,$9.99/month
4269,2431,Free plan,Free
4270,2431,Premium plan,$4.99/month
4271,2432,,Free
4272,2433,All Success Apps!,$9/month
4273,2434,,$9.99/month
4274,2435,,$12.99/month
4275,2436,,Free to install
4276,2437,Basic,Free
4277,2437,Pro,$9.99/month
4278,2438,StatsMaster,$9.99/month
4279,2439,Basic,$29/month
4280,2439,Plus,$59/month
4281,2439,Pro,$99/month
4282,2439,Agency,$299/month
4283,2440,XStarter,$29.90/month
4284,2440,Starter,$49.90/month
4285,2440,Medium,$99.90/month
4286,2440,Large,$249.90/month
4287,2441,,$9.50/month
4288,2442,GROWTH,$299/month
4289,2442,PLUS,$499/month
4290,2442,PRO,$699/month
4291,2442,PREMIUM,$999/month
4292,2443,,Free
4293,2444,FREE PLAN,Free
4294,2444,STANDARD PLAN,$4.99/month
4295,2444,PREMIUM PLAN,$39.99/month
4296,2445,Basic Plan,$3.95/month
4297,2445,Unlimited Plan,$19/month
4298,2446,1-2 locations,$9.99/month
4299,2446,3-5 locations,$19.99/month
4300,2446,>6 locations,$29.99/month
4301,2447,,Free
4302,2448,,Free
4303,2449,,$47 one time charge
4304,2450,Pro Plan,$15/month
4305,2451,Basic plan,$9.99/month
4306,2451,Advanced  plan,$14.99/month
4307,2451,Professional plan,$49.99/month
4308,2452,Free Plan,Free
4309,2452,Pro Plan,$5/month
4310,2453,Starter,$49/month
4311,2453,Advanced,$250/month
4312,2454,Free,Free
4313,2454,Growth,$49/month
4314,2454,Ultimate,$249/month
4315,2454,Premium,$599/month
4316,2455,,$2.99/month
4317,2455,,$1.67/month
4318,2456,,Free to install
4319,2457,,Free
4320,2458,,$14.99/month
4321,2459,Premium,$349/month
4322,2460,,$15/month
4323,2461,Bronze,$14.99/month
4324,2461,Siliver,$24.99/month
4325,2461,Gold Plus,$48.99/month
4326,2462,,$8.99/month
4327,2463,,$9.99/month
4328,2464,Free,Free
4329,2464,Pro,$9.95/month
4330,2465,,Free
4331,2466,,Free to install
4332,2467,Free,Free
4333,2467,Premium,$8.99/month
4334,2468,Standard,$9.99/month
4335,2468,Advanced,$29.99/month
4336,2469,,Free
4337,2470,Basic Plan,$14.99/month
4338,2470,Standard Plan,$19.99/month
4339,2470,Premium Plan,$24.99/month
4340,2471,Budget,$49/month
4341,2471,Medium,$99/month
4342,2471,Large,$199/month
4343,2471,Supersize,$299/month
4344,2472,Starter,Free
4345,2472,Basic,$9.99/month
4346,2472,Pro,$99.99/month
4347,2473,Silver,$4.99/month
4348,2473,Gold,$11.99/month
4349,2473,Platinum,$19.99/month
4350,2474,Free,Free
4351,2474,Starter,$7/month
4352,2474,Standard,$17/month
4353,2474,Advanced,$37/month
4354,2475,,Free to install
4355,2476,,Free to install
4356,2477,BASIC,Free
4357,2477,PRO,$9/month
4358,2477,UNLIMITED,$14.90/month
4359,2478,,Free to install
4360,2479,,Free
4361,2480,,Free
4362,2481,Standard,$9.99/month
4363,2482,,$4/month
4364,2483,Basic,Free
4365,2483,Starter,$6/month
4366,2483,Professional,$14/month
4367,2483,Plus,$36/month
4368,2484,,Free
4369,2485,Canecto Analytics,$9/month
4370,2486,Bronze,Free to install
4371,2486,Silver,$29/month
4372,2486,Gold,$249/month
4373,2487,,Free
4374,2488,LetsBuy's Plan,$20/month
4375,2489,,Free to install
4376,2490,Free,Free
4377,2490,Premium,$10/month
4378,2491,,$8.99/month
4379,2492,Forever Free,Free to install
4380,2492,Basic,$9/month
4381,2492,Growth,$29/month
4382,2492,Enterprise,$49/month
4383,2493,,$3.99/month
4384,2494,One Price Plan,$14.99/month
4385,2495,,$199.99/month
4386,2496,,$3/month
4387,2497,,$6/month
4388,2498,,$9/month
4389,2499,Flat Fee Plan,$29/month
4390,2500,,$19.99/month
4391,2501,,$30/month
4392,2502,,$10/month
4393,2503,,$59/month
4394,2504,,Free
4395,2505,,Free to install
4396,2506,Basic plan,$0.99/month
4397,2507,Basic Shopify,$4.99/month
4398,2507,Shopify,$7.99/month
4399,2507,Advanced Shopify,$39.99/month
4400,2507,Shopify Plus,$79.99/month
4401,2508,Free,Free
4402,2508,All-In-One,$25/month
4403,2509,Basic Plan,$19.99/month
4404,2510,,Free
4405,2511,Premium,$4.95/month
4406,2512,,$4.99/month
4407,2513,,Free
4408,2514,One Store,$9.99/month
4409,2514,Two Stores,$14.99/month
4410,2514,3 or More Stores,Free to install
4411,2515,,Free
4412,2516,SUPER EARLY BIRDS,$37/month
4413,2516,STANDARD PRICING,$47/month
4414,2517,,$4.99/month
4415,2518,,$5/month
4416,2519,,$99 one time charge
4417,2520,ENTREPRENEUR,Free
4418,2520,SMALL BUSINESS,$29/month
4419,2520,HIGH TRAFFIC SITE,$79/month
4420,2520,ENTERPRISE TRAFFIC,$179/month
4421,2521,Premium,$3.95/month
4422,2522,LITE,$129/month
4423,2523,Standard,$359/month
4424,2523,Premium,$459/month
4425,2523,Enterprise,$999/month
4426,2524,,Free
4427,2525,Free,Free
4428,2525,Pro,$19/month
4429,2525,Expert,$39/month
4430,2526,Premium,$2.95/month
4431,2527,,$19/month
4432,2528,,$10/month
4433,2529,,$2.99/month
4434,2530,Premium,$9.95/month
4435,2531,Premium Plan,$6.99/month
4436,2532,Premium,$3.95/month
4437,2533,,$7.99/month
4438,2534,Standard,Free
4439,2534,Gold,$5/month
4440,2534,Platinum,$7/month
4441,2535,,$1.99/month
4442,2536,Basic,$6/month
4443,2537,250 Emails Monthly,$25/month
4444,2538,Basic,$5/month
4445,2539,All in one plan,$9.99/month
4446,2540,Free,Free
4447,2540,Standard,$40/month
4448,2540,Advance,$30/month
4449,2541,,$2.99/month
4450,2542,,Free to install
4451,2543,,Free
4452,2544,,Free
4453,2545,,Free
4454,2546,,$14.95/month
4455,2547,,Free to install
4456,2548,Free Plan,Free
4457,2548,Premium Plan,$19/month
4458,2549,Full Access,$9.99/month
4459,2550,Unlimited PLAN,$9.99/month
4460,2551,Default Plan,$6.99/month
4461,2551,Shopify Plus Plan,$24.99/month
4462,2552,,Free
4463,2553,,Free
4464,2554,Basic Setup,$99/month
4465,2554,Optimize Setup,$299/month
4466,2555,Premium,$4.95/month
4467,2556,Starter,$19.99/month
4468,2556,Growth,$49.99/month
4469,2556,Pro,$199.99/month
4470,2557,,Free
4471,2557,PRO Plan,$1.99/month
4472,2558,,Free to install
4473,2559,Starter,$9.99/month
4474,2559,Standard,$19/month
4475,2559,Premium,$29/month
4476,2559,Ultimate,$49/month
4477,2560,Free Forever,Free to install
4478,2560,Individual Stores,$79/month
4479,2560,Enterprise,$549/month
4480,2561,Basic Plan,$20/month
4481,2562,Free Plan,Free
4482,2562,Pro Plan,$4.16/month
4483,2563,,Free
4484,2564,Basic,$299/month
4485,2564,Plus,$499/month
4486,2564,Pro,$899/month
4487,2564,Enterprise,"$1,299/month"
4488,2565,Premium,$9.95/month
4489,2566,Standard,$25/month
4490,2566,Deluxe,$75/month
4491,2566,Premium,$125/month
4492,2566,Enterprise Plan,$395/month
4493,2567,Enterprise,Free
4494,2567,Point Of Sale only,$49/month
4495,2567,Inventory only,$89/month
4496,2567,Inventory + POS,$119/month
4497,2568,,$10/month
4498,2569,,Free
4499,2570,,$12.95/month
4500,2571,Shopify Pro,$45/month
4501,2571,Shopify Premium,$150/month
4502,2572,Forever Free,Free
4503,2572,Premium,$9.99/month
4504,2572,Professional,$49.99/month
4505,2573,Free,Free
4506,2573,Light,$29.99/month
4507,2573,Premium,$59.99/month
4508,2574,,Free
4509,2575,STARTER,$39.99/month
4510,2575,GROWTH,$69.99/month
4511,2576,,Free to install
4512,2577,,$9.99/month
4513,2578,,Free
4514,2579,BASIC PLAN,$6.99/month
4515,2580,All In One,$2.99/month
4516,2581,Pay per Event,$10/month
4517,2581,Storage Charges,$0.99/month
4518,2582,,Free to install
4519,2583,Free Forever,Free
4520,2583,Premium,$6.99/month
4521,2584,Trial,Free
4522,2584,Basic,$19.99/month
4523,2584,Professional,$39.99/month
4524,2585,,$7.99/month
4525,2586,,Free
4526,2587,Unlimited,$10/month
4527,2588,Free Plan,Free
4528,2588,Premium Plan,$4.50/month
4529,2589,,Free
4530,2590,,$19.99/month
4531,2591,,Free to install
4532,2592,Startup,$19/month
4533,2592,Small,$49/month
4534,2592,Medium,$149/month
4535,2593,Premium,$9.95/month
4536,2594,Basic Shopify,$19.99/month
4537,2594,Standard Shopify,$29.99/month
4538,2594,Advanced Shopify,$49.99/month
4539,2594,Trial Shopify,Free
4540,2595,,$4.99/month
4541,2596,,$150/month
4542,2597,Campfire Basic,$9.95/month
4543,2598,Standard Plan,$4.99/month
4544,2599,,Free
4545,2600,Pro Plan,$4.99/month
4546,2601,,Free
4547,2602,,$1.99/month
4548,2603,Forever Plan,$9.99/month
4549,2604,No Limits,$9.99/month
4550,2605,,Free
4551,2606,,$29/month
4552,2607,,$11/month
4553,2608,GROWTH,$25/month
4554,2608,BUSINESS,$50/month
4555,2608,PREMIUM,$100/month
4556,2609,Innovate,$6/month
4557,2610,,$15.90/month
4558,2611,,$4.95/month
4559,2612,,Free
4560,2613,Lite plan,$4.99/month
4561,2613,Pro plan,$9.99/month
4562,2614,,Free to install
4563,2615,,$45/month
4564,2616,,Free
4565,2617,Free,Free
4566,2617,Basic,$49/month
4567,2617,Growth,$199/month
4568,2618,,$14.99/month
4569,2619,Basic plan,$9/month
4570,2619,Premium plan,$19/month
4571,2619,Professional plan,$29/month
4572,2620,,Free to install
4573,2621,Starter,$29/month
4574,2621,Enterprise,$39/month
4575,2621,Elite,$59/month
4576,2622,,$2.99/month
4577,2623,Essential,Free to install
4578,2623,Ultimate,$120/month
4579,2624,Starter,$29/month
4580,2624,Growth,$99/month
4581,2624,Unicorn,$299/month
4582,2625,,Free
4583,2626,,Free
4584,2627,,$6.95/month
4585,2628,,Free
4586,2629,,Free
4587,2630,,$4.99/month
4590,2631,Basic,Free
4591,2632,,$5.99/month
4592,2633,,$10/month
4593,2634,Premier Edition,$99/month
4594,2634,Enterprise Edition,$199/month
4595,2634,Global Enterprise,$299/month
4596,2635,Pay Per Merge,$4.99/month
4597,2636,Lite,$5/month
4598,2636,Medium,$20/month
4599,2636,Premium,$40/month
4600,2637,,Free to install
4601,2638,,$0.99/month
4602,2639,FREE,Free
4603,2639,BASIC,$9.99/month
4604,2639,PROFESSIONAL,$19.99/month
4605,2639,UNLIMITED,$39.99/month
4606,2640,,Free to install
4607,2641,,Free
4608,2642,ALWAYS FREE,Free to install
4609,2642,1K Plan,$29/month
4610,2642,5K Plan,$59/month
4611,2642,10K Plan,$99/month
4612,2643,,Free
4613,2644,Free,Free
4614,2644,"Pro 50% Off, now:",$24/month
4615,2645,,Free
4616,2646,Seller Pro,$99/month
4617,2647,Lite,Free
4618,2647,Basic,$10/month
4619,2647,Standard,$25/month
4620,2647,Plus,$50/month
4621,2648,,Free
4622,2649,Basic,$9.99/month
4623,2649,Premium,$19.99/month
4624,2649,Premium Plus,$99.99/month
4625,2650,Basic Plan,Free
4626,2650,Basic Plan,$9.95/month
4627,2650,Silver Plan,$19.95/month
4628,2650,Gold Plan,$37.95/month
4629,2651,Free Plan,Free
4630,2651,Premium Plan,$3.95/month
4631,2652,Basic plan,$39/month
4632,2652,Standard plan,$99/month
4633,2652,Pro plan,$199/month
4634,2653,Premium plan,$2.99/month
4635,2654,,$9.99/month
4636,2655,Basic Plan,$3.99/month
4637,2655,Pro Plan,$7.99/month
4638,2655,Business Plan,$14.99/month
4639,2655,Ultimate Plan,$29.99/month
4640,2656,Standard plan,$5.99/month
4641,2657,,$20/month
4642,2658,,$2.99/month
4643,2659,,$2.99/month
4644,2660,Basic Plan,$2.99/month
4645,2660,Professional Plan,$9.99/month
4646,2661,,$10/month
4647,2662,,$10/month
4648,2663,Basic Plan,$8.99/month
4649,2664,,$3.99/month
4650,2665,Basic,Free
4651,2665,Premium,$2.99/month
4652,2666,,$2.99/month
4653,2667,,$1.99/month
4654,2668,Free Plan,Free
4655,2668,Starter Plan,$9/month
4656,2668,Pro Plan,$19/month
4657,2668,Enterprise Plan,$99/month
4658,2669,,$2.99/month
4659,2670,,Free
4660,2671,,$3.99/month
4661,2672,,$14.99/month
4662,2673,Basic Plan,$2.99/month
4663,2673,Pro Plan,$7.99/month
4664,2673,Premium Plan,$11.99/month
4665,2673,Enterprise Plan,$16.99/month
4666,2674,,Free to install
4667,2675,Basic Plan,$2.99/month
4668,2675,Pro Plan,$7.99/month
4669,2675,Premium Plan,$14.99/month
4670,2675,Ultimate Plan,$29.99/month
4671,2676,,$9.99/month
4672,2677,,$3.99/month
4673,2678,Starter Plan,Free
4674,2678,Basic Plan,$4.99/month
4675,2678,Pro Plan,$6.99/month
4676,2678,Premium Plan,$12.99/month
4677,2679,Starter Plan,Free
4678,2679,Basic Plan,$3.99/month
4679,2679,Product tagging,$9.99/month
4680,2679,Buisness Tagging,$19.99/month
4681,2680,,$2.99/month
4682,2681,,$8/month
4683,2682,Basic Plan,$3.99/month
4684,2682,Pro Plan,$6.99/month
4685,2682,Premium Plan,$9.99/month
4686,2682,Enterprise Plan,$14.99/month
4687,2683,,Free
4688,2684,,$3.99/month
4689,2685,Free plan,Free
4690,2685,Pro plan,$5.99/month
4691,2686,,Free
4692,2687,,Free
4693,2688,Basic,$2.99/month
4694,2689,,Free
4695,2690,,Free to install
4696,2691,Business Starter,$19/month
4697,2691,Business Standard,$29/month
4698,2691,Growth Business,$49/month
4699,2692,,Free
4700,2693,,$1.95/month
4701,2694,Free Forever,Free
4702,2694,Advance Plan,$9.99/month
4703,2695,Starter,$1.99/month
4704,2695,Basic Plan,$4.99/month
